cellI,x,y,z,V
19194,0.12525,0.03725,0.001,5e-10
19195,0.12575,0.03725,0.001,5e-10
19196,0.12625,0.03725,0.001,5e-10
19197,0.12675,0.03725,0.001,5e-10
19198,0.12725,0.03725,0.001,5e-10
19199,0.12775,0.03725,0.001,5e-10
19200,0.00025,0.03775,0.001,5e-10
19201,0.00075,0.03775,0.001,5e-10
19202,0.00125,0.03775,0.001,5e-10
19203,0.00175,0.03775,0.001,5e-10
19204,0.00225,0.03775,0.001,5e-10
19205,0.00275,0.03775,0.001,5e-10
19206,0.00325,0.03775,0.001,5e-10
19207,0.00375,0.03775,0.001,5e-10
19208,0.00425,0.03775,0.001,5e-10
19209,0.00475,0.03775,0.001,5e-10
19210,0.00525,0.03775,0.001,5e-10
19211,0.00575,0.03775,0.001,5e-10
19212,0.00625,0.03775,0.001,5e-10
19213,0.00675,0.03775,0.001,5e-10
19214,0.00725,0.03775,0.001,5e-10
19215,0.00775,0.03775,0.001,5e-10
19216,0.00825,0.03775,0.001,5e-10
19217,0.00875,0.03775,0.001,5e-10
19218,0.00925,0.03775,0.001,5e-10
19219,0.00975,0.03775,0.001,5e-10
19220,0.01025,0.03775,0.001,5e-10
19221,0.01075,0.03775,0.001,5e-10
19222,0.01125,0.03775,0.001,5e-10
19223,0.01175,0.03775,0.001,5e-10
19224,0.01225,0.03775,0.001,5e-10
19225,0.01275,0.03775,0.001,5e-10
19226,0.01325,0.03775,0.001,5e-10
19227,0.01375,0.03775,0.001,5e-10
19228,0.01425,0.03775,0.001,5e-10
19229,0.01475,0.03775,0.001,5e-10
19230,0.01525,0.03775,0.001,5e-10
19231,0.01575,0.03775,0.001,5e-10
19232,0.01625,0.03775,0.001,5e-10
19233,0.01675,0.03775,0.001,5e-10
19234,0.01725,0.03775,0.001,5e-10
19235,0.01775,0.03775,0.001,5e-10
19236,0.01825,0.03775,0.001,5e-10
19237,0.01875,0.03775,0.001,5e-10
19238,0.01925,0.03775,0.001,5e-10
19239,0.01975,0.03775,0.001,5e-10
19240,0.02025,0.03775,0.001,5e-10
19241,0.02075,0.03775,0.001,5e-10
19242,0.02125,0.03775,0.001,5e-10
19243,0.02175,0.03775,0.001,5e-10
19244,0.02225,0.03775,0.001,5e-10
19245,0.02275,0.03775,0.001,5e-10
19246,0.02325,0.03775,0.001,5e-10
19247,0.02375,0.03775,0.001,5e-10
19248,0.02425,0.03775,0.001,5e-10
19249,0.02475,0.03775,0.001,5e-10
19250,0.02525,0.03775,0.001,5e-10
19251,0.02575,0.03775,0.001,5e-10
19252,0.02625,0.03775,0.001,5e-10
19253,0.02675,0.03775,0.001,5e-10
19254,0.02725,0.03775,0.001,5e-10
19255,0.02775,0.03775,0.001,5e-10
19256,0.02825,0.03775,0.001,5e-10
19257,0.02875,0.03775,0.001,5e-10
19258,0.02925,0.03775,0.001,5e-10
19259,0.02975,0.03775,0.001,5e-10
19260,0.03025,0.03775,0.001,5e-10
19261,0.03075,0.03775,0.001,5e-10
19262,0.03125,0.03775,0.001,5e-10
19263,0.03175,0.03775,0.001,5e-10
19264,0.03225,0.03775,0.001,5e-10
19265,0.03275,0.03775,0.001,5e-10
19266,0.03325,0.03775,0.001,5e-10
19267,0.03375,0.03775,0.001,5e-10
19268,0.03425,0.03775,0.001,5e-10
19269,0.03475,0.03775,0.001,5e-10
19270,0.03525,0.03775,0.001,5e-10
19271,0.03575,0.03775,0.001,5e-10
19272,0.03625,0.03775,0.001,5e-10
19273,0.03675,0.03775,0.001,5e-10
19274,0.03725,0.03775,0.001,5e-10
19275,0.03775,0.03775,0.001,5e-10
19276,0.03825,0.03775,0.001,5e-10
19277,0.03875,0.03775,0.001,5e-10
19278,0.03925,0.03775,0.001,5e-10
19279,0.03975,0.03775,0.001,5e-10
19280,0.04025,0.03775,0.001,5e-10
19281,0.04075,0.03775,0.001,5e-10
19282,0.04125,0.03775,0.001,5e-10
19283,0.04175,0.03775,0.001,5e-10
19284,0.04225,0.03775,0.001,5e-10
19285,0.04275,0.03775,0.001,5e-10
19286,0.04325,0.03775,0.001,5e-10
19287,0.04375,0.03775,0.001,5e-10
19288,0.04425,0.03775,0.001,5e-10
19289,0.04475,0.03775,0.001,5e-10
19290,0.04525,0.03775,0.001,5e-10
19291,0.04575,0.03775,0.001,5e-10
19292,0.04625,0.03775,0.001,5e-10
19293,0.04675,0.03775,0.001,5e-10
19294,0.04725,0.03775,0.001,5e-10
19295,0.04775,0.03775,0.001,5e-10
19296,0.04825,0.03775,0.001,5e-10
19297,0.04875,0.03775,0.001,5e-10
19298,0.04925,0.03775,0.001,5e-10
19299,0.04975,0.03775,0.001,5e-10
19300,0.05025,0.03775,0.001,5e-10
19301,0.05075,0.03775,0.001,5e-10
19302,0.05125,0.03775,0.001,5e-10
19303,0.05175,0.03775,0.001,5e-10
19304,0.05225,0.03775,0.001,5e-10
19305,0.05275,0.03775,0.001,5e-10
19306,0.05325,0.03775,0.001,5e-10
19307,0.05375,0.03775,0.001,5e-10
19308,0.05425,0.03775,0.001,5e-10
19309,0.05475,0.03775,0.001,5e-10
19310,0.05525,0.03775,0.001,5e-10
19311,0.05575,0.03775,0.001,5e-10
19312,0.05625,0.03775,0.001,5e-10
19313,0.05675,0.03775,0.001,5e-10
19314,0.05725,0.03775,0.001,5e-10
19315,0.05775,0.03775,0.001,5e-10
19316,0.05825,0.03775,0.001,5e-10
19317,0.05875,0.03775,0.001,5e-10
19318,0.05925,0.03775,0.001,5e-10
19319,0.05975,0.03775,0.001,5e-10
19320,0.06025,0.03775,0.001,5e-10
19321,0.06075,0.03775,0.001,5e-10
19322,0.06125,0.03775,0.001,5e-10
19323,0.06175,0.03775,0.001,5e-10
19324,0.06225,0.03775,0.001,5e-10
19325,0.06275,0.03775,0.001,5e-10
19326,0.06325,0.03775,0.001,5e-10
19327,0.06375,0.03775,0.001,5e-10
19328,0.06425,0.03775,0.001,5e-10
19329,0.06475,0.03775,0.001,5e-10
19330,0.06525,0.03775,0.001,5e-10
19331,0.06575,0.03775,0.001,5e-10
19332,0.06625,0.03775,0.001,5e-10
19333,0.06675,0.03775,0.001,5e-10
19334,0.06725,0.03775,0.001,5e-10
19335,0.06775,0.03775,0.001,5e-10
19336,0.06825,0.03775,0.001,5e-10
19337,0.06875,0.03775,0.001,5e-10
19338,0.06925,0.03775,0.001,5e-10
19339,0.06975,0.03775,0.001,5e-10
19340,0.07025,0.03775,0.001,5e-10
19341,0.07075,0.03775,0.001,5e-10
19342,0.07125,0.03775,0.001,5e-10
19343,0.07175,0.03775,0.001,5e-10
19344,0.07225,0.03775,0.001,5e-10
19345,0.07275,0.03775,0.001,5e-10
19346,0.07325,0.03775,0.001,5e-10
19347,0.07375,0.03775,0.001,5e-10
19348,0.07425,0.03775,0.001,5e-10
19349,0.07475,0.03775,0.001,5e-10
19350,0.07525,0.03775,0.001,5e-10
19351,0.07575,0.03775,0.001,5e-10
19352,0.07625,0.03775,0.001,5e-10
19353,0.07675,0.03775,0.001,5e-10
19354,0.07725,0.03775,0.001,5e-10
19355,0.07775,0.03775,0.001,5e-10
19356,0.07825,0.03775,0.001,5e-10
19357,0.07875,0.03775,0.001,5e-10
19358,0.07925,0.03775,0.001,5e-10
19359,0.07975,0.03775,0.001,5e-10
19360,0.08025,0.03775,0.001,5e-10
19361,0.08075,0.03775,0.001,5e-10
19362,0.08125,0.03775,0.001,5e-10
19363,0.08175,0.03775,0.001,5e-10
19364,0.08225,0.03775,0.001,5e-10
19365,0.08275,0.03775,0.001,5e-10
19366,0.08325,0.03775,0.001,5e-10
19367,0.08375,0.03775,0.001,5e-10
19368,0.08425,0.03775,0.001,5e-10
19369,0.08475,0.03775,0.001,5e-10
19370,0.08525,0.03775,0.001,5e-10
19371,0.08575,0.03775,0.001,5e-10
19372,0.08625,0.03775,0.001,5e-10
19373,0.08675,0.03775,0.001,5e-10
19374,0.08725,0.03775,0.001,5e-10
19375,0.08775,0.03775,0.001,5e-10
19376,0.08825,0.03775,0.001,5e-10
19377,0.08875,0.03775,0.001,5e-10
19378,0.08925,0.03775,0.001,5e-10
19379,0.08975,0.03775,0.001,5e-10
19380,0.09025,0.03775,0.001,5e-10
19381,0.09075,0.03775,0.001,5e-10
19382,0.09125,0.03775,0.001,5e-10
19383,0.09175,0.03775,0.001,5e-10
19384,0.09225,0.03775,0.001,5e-10
19385,0.09275,0.03775,0.001,5e-10
19386,0.09325,0.03775,0.001,5e-10
19387,0.09375,0.03775,0.001,5e-10
19388,0.09425,0.03775,0.001,5e-10
19389,0.09475,0.03775,0.001,5e-10
19390,0.09525,0.03775,0.001,5e-10
19391,0.09575,0.03775,0.001,5e-10
19392,0.09625,0.03775,0.001,5e-10
19393,0.09675,0.03775,0.001,5e-10
19394,0.09725,0.03775,0.001,5e-10
19395,0.09775,0.03775,0.001,5e-10
19396,0.09825,0.03775,0.001,5e-10
19397,0.09875,0.03775,0.001,5e-10
19398,0.09925,0.03775,0.001,5e-10
19399,0.09975,0.03775,0.001,5e-10
19400,0.10025,0.03775,0.001,5e-10
19401,0.10075,0.03775,0.001,5e-10
19402,0.10125,0.03775,0.001,5e-10
19403,0.10175,0.03775,0.001,5e-10
19404,0.10225,0.03775,0.001,5e-10
19405,0.10275,0.03775,0.001,5e-10
19406,0.10325,0.03775,0.001,5e-10
19407,0.10375,0.03775,0.001,5e-10
19408,0.10425,0.03775,0.001,5e-10
19409,0.10475,0.03775,0.001,5e-10
19410,0.10525,0.03775,0.001,5e-10
19411,0.10575,0.03775,0.001,5e-10
19412,0.10625,0.03775,0.001,5e-10
19413,0.10675,0.03775,0.001,5e-10
19414,0.10725,0.03775,0.001,5e-10
19415,0.10775,0.03775,0.001,5e-10
19416,0.10825,0.03775,0.001,5e-10
19417,0.10875,0.03775,0.001,5e-10
19418,0.10925,0.03775,0.001,5e-10
19419,0.10975,0.03775,0.001,5e-10
19420,0.11025,0.03775,0.001,5e-10
19421,0.11075,0.03775,0.001,5e-10
19422,0.11125,0.03775,0.001,5e-10
19423,0.11175,0.03775,0.001,5e-10
19424,0.11225,0.03775,0.001,5e-10
19425,0.11275,0.03775,0.001,5e-10
19426,0.11325,0.03775,0.001,5e-10
19427,0.11375,0.03775,0.001,5e-10
19428,0.11425,0.03775,0.001,5e-10
19429,0.11475,0.03775,0.001,5e-10
19430,0.11525,0.03775,0.001,5e-10
19431,0.11575,0.03775,0.001,5e-10
19432,0.11625,0.03775,0.001,5e-10
19433,0.11675,0.03775,0.001,5e-10
19434,0.11725,0.03775,0.001,5e-10
19435,0.11775,0.03775,0.001,5e-10
19436,0.11825,0.03775,0.001,5e-10
19437,0.11875,0.03775,0.001,5e-10
19438,0.11925,0.03775,0.001,5e-10
19439,0.11975,0.03775,0.001,5e-10
19440,0.12025,0.03775,0.001,5e-10
19441,0.12075,0.03775,0.001,5e-10
19442,0.12125,0.03775,0.001,5e-10
19443,0.12175,0.03775,0.001,5e-10
19444,0.12225,0.03775,0.001,5e-10
19445,0.12275,0.03775,0.001,5e-10
19446,0.12325,0.03775,0.001,5e-10
19447,0.12375,0.03775,0.001,5e-10
19448,0.12425,0.03775,0.001,5e-10
19449,0.12475,0.03775,0.001,5e-10
19450,0.12525,0.03775,0.001,5e-10
19451,0.12575,0.03775,0.001,5e-10
19452,0.12625,0.03775,0.001,5e-10
19453,0.12675,0.03775,0.001,5e-10
19454,0.12725,0.03775,0.001,5e-10
19455,0.12775,0.03775,0.001,5e-10
19456,0.00025,0.03825,0.001,5e-10
19457,0.00075,0.03825,0.001,5e-10
19458,0.00125,0.03825,0.001,5e-10
19459,0.00175,0.03825,0.001,5e-10
19460,0.00225,0.03825,0.001,5e-10
19461,0.00275,0.03825,0.001,5e-10
19462,0.00325,0.03825,0.001,5e-10
19463,0.00375,0.03825,0.001,5e-10
19464,0.00425,0.03825,0.001,5e-10
19465,0.00475,0.03825,0.001,5e-10
19466,0.00525,0.03825,0.001,5e-10
19467,0.00575,0.03825,0.001,5e-10
19468,0.00625,0.03825,0.001,5e-10
19469,0.00675,0.03825,0.001,5e-10
19470,0.00725,0.03825,0.001,5e-10
19471,0.00775,0.03825,0.001,5e-10
19472,0.00825,0.03825,0.001,5e-10
19473,0.00875,0.03825,0.001,5e-10
19474,0.00925,0.03825,0.001,5e-10
19475,0.00975,0.03825,0.001,5e-10
19476,0.01025,0.03825,0.001,5e-10
19477,0.01075,0.03825,0.001,5e-10
19478,0.01125,0.03825,0.001,5e-10
19479,0.01175,0.03825,0.001,5e-10
19480,0.01225,0.03825,0.001,5e-10
19481,0.01275,0.03825,0.001,5e-10
19482,0.01325,0.03825,0.001,5e-10
19483,0.01375,0.03825,0.001,5e-10
19484,0.01425,0.03825,0.001,5e-10
19485,0.01475,0.03825,0.001,5e-10
19486,0.01525,0.03825,0.001,5e-10
19487,0.01575,0.03825,0.001,5e-10
19488,0.01625,0.03825,0.001,5e-10
19489,0.01675,0.03825,0.001,5e-10
19490,0.01725,0.03825,0.001,5e-10
19491,0.01775,0.03825,0.001,5e-10
19492,0.01825,0.03825,0.001,5e-10
19493,0.01875,0.03825,0.001,5e-10
19494,0.01925,0.03825,0.001,5e-10
19495,0.01975,0.03825,0.001,5e-10
19496,0.02025,0.03825,0.001,5e-10
19497,0.02075,0.03825,0.001,5e-10
19498,0.02125,0.03825,0.001,5e-10
19499,0.02175,0.03825,0.001,5e-10
19500,0.02225,0.03825,0.001,5e-10
19501,0.02275,0.03825,0.001,5e-10
19502,0.02325,0.03825,0.001,5e-10
19503,0.02375,0.03825,0.001,5e-10
19504,0.02425,0.03825,0.001,5e-10
19505,0.02475,0.03825,0.001,5e-10
19506,0.02525,0.03825,0.001,5e-10
19507,0.02575,0.03825,0.001,5e-10
19508,0.02625,0.03825,0.001,5e-10
19509,0.02675,0.03825,0.001,5e-10
19510,0.02725,0.03825,0.001,5e-10
19511,0.02775,0.03825,0.001,5e-10
19512,0.02825,0.03825,0.001,5e-10
19513,0.02875,0.03825,0.001,5e-10
19514,0.02925,0.03825,0.001,5e-10
19515,0.02975,0.03825,0.001,5e-10
19516,0.03025,0.03825,0.001,5e-10
19517,0.03075,0.03825,0.001,5e-10
19518,0.03125,0.03825,0.001,5e-10
19519,0.03175,0.03825,0.001,5e-10
19520,0.03225,0.03825,0.001,5e-10
19521,0.03275,0.03825,0.001,5e-10
19522,0.03325,0.03825,0.001,5e-10
19523,0.03375,0.03825,0.001,5e-10
19524,0.03425,0.03825,0.001,5e-10
19525,0.03475,0.03825,0.001,5e-10
19526,0.03525,0.03825,0.001,5e-10
19527,0.03575,0.03825,0.001,5e-10
19528,0.03625,0.03825,0.001,5e-10
19529,0.03675,0.03825,0.001,5e-10
19530,0.03725,0.03825,0.001,5e-10
19531,0.03775,0.03825,0.001,5e-10
19532,0.03825,0.03825,0.001,5e-10
19533,0.03875,0.03825,0.001,5e-10
19534,0.03925,0.03825,0.001,5e-10
19535,0.03975,0.03825,0.001,5e-10
19536,0.04025,0.03825,0.001,5e-10
19537,0.04075,0.03825,0.001,5e-10
19538,0.04125,0.03825,0.001,5e-10
19539,0.04175,0.03825,0.001,5e-10
19540,0.04225,0.03825,0.001,5e-10
19541,0.04275,0.03825,0.001,5e-10
19542,0.04325,0.03825,0.001,5e-10
19543,0.04375,0.03825,0.001,5e-10
19544,0.04425,0.03825,0.001,5e-10
19545,0.04475,0.03825,0.001,5e-10
19546,0.04525,0.03825,0.001,5e-10
19547,0.04575,0.03825,0.001,5e-10
19548,0.04625,0.03825,0.001,5e-10
19549,0.04675,0.03825,0.001,5e-10
19550,0.04725,0.03825,0.001,5e-10
19551,0.04775,0.03825,0.001,5e-10
19552,0.04825,0.03825,0.001,5e-10
19553,0.04875,0.03825,0.001,5e-10
19554,0.04925,0.03825,0.001,5e-10
19555,0.04975,0.03825,0.001,5e-10
19556,0.05025,0.03825,0.001,5e-10
19557,0.05075,0.03825,0.001,5e-10
19558,0.05125,0.03825,0.001,5e-10
19559,0.05175,0.03825,0.001,5e-10
19560,0.05225,0.03825,0.001,5e-10
19561,0.05275,0.03825,0.001,5e-10
19562,0.05325,0.03825,0.001,5e-10
19563,0.05375,0.03825,0.001,5e-10
19564,0.05425,0.03825,0.001,5e-10
19565,0.05475,0.03825,0.001,5e-10
19566,0.05525,0.03825,0.001,5e-10
19567,0.05575,0.03825,0.001,5e-10
19568,0.05625,0.03825,0.001,5e-10
19569,0.05675,0.03825,0.001,5e-10
19570,0.05725,0.03825,0.001,5e-10
19571,0.05775,0.03825,0.001,5e-10
19572,0.05825,0.03825,0.001,5e-10
19573,0.05875,0.03825,0.001,5e-10
19574,0.05925,0.03825,0.001,5e-10
19575,0.05975,0.03825,0.001,5e-10
19576,0.06025,0.03825,0.001,5e-10
19577,0.06075,0.03825,0.001,5e-10
19578,0.06125,0.03825,0.001,5e-10
19579,0.06175,0.03825,0.001,5e-10
19580,0.06225,0.03825,0.001,5e-10
19581,0.06275,0.03825,0.001,5e-10
19582,0.06325,0.03825,0.001,5e-10
19583,0.06375,0.03825,0.001,5e-10
19584,0.06425,0.03825,0.001,5e-10
19585,0.06475,0.03825,0.001,5e-10
19586,0.06525,0.03825,0.001,5e-10
19587,0.06575,0.03825,0.001,5e-10
19588,0.06625,0.03825,0.001,5e-10
19589,0.06675,0.03825,0.001,5e-10
19590,0.06725,0.03825,0.001,5e-10
19591,0.06775,0.03825,0.001,5e-10
19592,0.06825,0.03825,0.001,5e-10
19593,0.06875,0.03825,0.001,5e-10
19594,0.06925,0.03825,0.001,5e-10
19595,0.06975,0.03825,0.001,5e-10
19596,0.07025,0.03825,0.001,5e-10
19597,0.07075,0.03825,0.001,5e-10
19598,0.07125,0.03825,0.001,5e-10
19599,0.07175,0.03825,0.001,5e-10
19600,0.07225,0.03825,0.001,5e-10
19601,0.07275,0.03825,0.001,5e-10
19602,0.07325,0.03825,0.001,5e-10
19603,0.07375,0.03825,0.001,5e-10
19604,0.07425,0.03825,0.001,5e-10
19605,0.07475,0.03825,0.001,5e-10
19606,0.07525,0.03825,0.001,5e-10
19607,0.07575,0.03825,0.001,5e-10
19608,0.07625,0.03825,0.001,5e-10
19609,0.07675,0.03825,0.001,5e-10
19610,0.07725,0.03825,0.001,5e-10
19611,0.07775,0.03825,0.001,5e-10
19612,0.07825,0.03825,0.001,5e-10
19613,0.07875,0.03825,0.001,5e-10
19614,0.07925,0.03825,0.001,5e-10
19615,0.07975,0.03825,0.001,5e-10
19616,0.08025,0.03825,0.001,5e-10
19617,0.08075,0.03825,0.001,5e-10
19618,0.08125,0.03825,0.001,5e-10
19619,0.08175,0.03825,0.001,5e-10
19620,0.08225,0.03825,0.001,5e-10
19621,0.08275,0.03825,0.001,5e-10
19622,0.08325,0.03825,0.001,5e-10
19623,0.08375,0.03825,0.001,5e-10
19624,0.08425,0.03825,0.001,5e-10
19625,0.08475,0.03825,0.001,5e-10
19626,0.08525,0.03825,0.001,5e-10
19627,0.08575,0.03825,0.001,5e-10
19628,0.08625,0.03825,0.001,5e-10
19629,0.08675,0.03825,0.001,5e-10
19630,0.08725,0.03825,0.001,5e-10
19631,0.08775,0.03825,0.001,5e-10
19632,0.08825,0.03825,0.001,5e-10
19633,0.08875,0.03825,0.001,5e-10
19634,0.08925,0.03825,0.001,5e-10
19635,0.08975,0.03825,0.001,5e-10
19636,0.09025,0.03825,0.001,5e-10
19637,0.09075,0.03825,0.001,5e-10
19638,0.09125,0.03825,0.001,5e-10
19639,0.09175,0.03825,0.001,5e-10
19640,0.09225,0.03825,0.001,5e-10
19641,0.09275,0.03825,0.001,5e-10
19642,0.09325,0.03825,0.001,5e-10
19643,0.09375,0.03825,0.001,5e-10
19644,0.09425,0.03825,0.001,5e-10
19645,0.09475,0.03825,0.001,5e-10
19646,0.09525,0.03825,0.001,5e-10
19647,0.09575,0.03825,0.001,5e-10
19648,0.09625,0.03825,0.001,5e-10
19649,0.09675,0.03825,0.001,5e-10
19650,0.09725,0.03825,0.001,5e-10
19651,0.09775,0.03825,0.001,5e-10
19652,0.09825,0.03825,0.001,5e-10
19653,0.09875,0.03825,0.001,5e-10
19654,0.09925,0.03825,0.001,5e-10
19655,0.09975,0.03825,0.001,5e-10
19656,0.10025,0.03825,0.001,5e-10
19657,0.10075,0.03825,0.001,5e-10
19658,0.10125,0.03825,0.001,5e-10
19659,0.10175,0.03825,0.001,5e-10
19660,0.10225,0.03825,0.001,5e-10
19661,0.10275,0.03825,0.001,5e-10
19662,0.10325,0.03825,0.001,5e-10
19663,0.10375,0.03825,0.001,5e-10
19664,0.10425,0.03825,0.001,5e-10
19665,0.10475,0.03825,0.001,5e-10
19666,0.10525,0.03825,0.001,5e-10
19667,0.10575,0.03825,0.001,5e-10
19668,0.10625,0.03825,0.001,5e-10
19669,0.10675,0.03825,0.001,5e-10
19670,0.10725,0.03825,0.001,5e-10
19671,0.10775,0.03825,0.001,5e-10
19672,0.10825,0.03825,0.001,5e-10
19673,0.10875,0.03825,0.001,5e-10
19674,0.10925,0.03825,0.001,5e-10
19675,0.10975,0.03825,0.001,5e-10
19676,0.11025,0.03825,0.001,5e-10
19677,0.11075,0.03825,0.001,5e-10
19678,0.11125,0.03825,0.001,5e-10
19679,0.11175,0.03825,0.001,5e-10
19680,0.11225,0.03825,0.001,5e-10
19681,0.11275,0.03825,0.001,5e-10
19682,0.11325,0.03825,0.001,5e-10
19683,0.11375,0.03825,0.001,5e-10
19684,0.11425,0.03825,0.001,5e-10
19685,0.11475,0.03825,0.001,5e-10
19686,0.11525,0.03825,0.001,5e-10
19687,0.11575,0.03825,0.001,5e-10
19688,0.11625,0.03825,0.001,5e-10
19689,0.11675,0.03825,0.001,5e-10
19690,0.11725,0.03825,0.001,5e-10
19691,0.11775,0.03825,0.001,5e-10
19692,0.11825,0.03825,0.001,5e-10
19693,0.11875,0.03825,0.001,5e-10
19694,0.11925,0.03825,0.001,5e-10
19695,0.11975,0.03825,0.001,5e-10
19696,0.12025,0.03825,0.001,5e-10
19697,0.12075,0.03825,0.001,5e-10
19698,0.12125,0.03825,0.001,5e-10
19699,0.12175,0.03825,0.001,5e-10
19700,0.12225,0.03825,0.001,5e-10
19701,0.12275,0.03825,0.001,5e-10
19702,0.12325,0.03825,0.001,5e-10
19703,0.12375,0.03825,0.001,5e-10
19704,0.12425,0.03825,0.001,5e-10
19705,0.12475,0.03825,0.001,5e-10
19706,0.12525,0.03825,0.001,5e-10
19707,0.12575,0.03825,0.001,5e-10
19708,0.12625,0.03825,0.001,5e-10
19709,0.12675,0.03825,0.001,5e-10
19710,0.12725,0.03825,0.001,5e-10
19711,0.12775,0.03825,0.001,5e-10
19712,0.00025,0.03875,0.001,5e-10
19713,0.00075,0.03875,0.001,5e-10
19714,0.00125,0.03875,0.001,5e-10
19715,0.00175,0.03875,0.001,5e-10
19716,0.00225,0.03875,0.001,5e-10
19717,0.00275,0.03875,0.001,5e-10
19718,0.00325,0.03875,0.001,5e-10
19719,0.00375,0.03875,0.001,5e-10
19720,0.00425,0.03875,0.001,5e-10
19721,0.00475,0.03875,0.001,5e-10
19722,0.00525,0.03875,0.001,5e-10
19723,0.00575,0.03875,0.001,5e-10
19724,0.00625,0.03875,0.001,5e-10
19725,0.00675,0.03875,0.001,5e-10
19726,0.00725,0.03875,0.001,5e-10
19727,0.00775,0.03875,0.001,5e-10
19728,0.00825,0.03875,0.001,5e-10
19729,0.00875,0.03875,0.001,5e-10
19730,0.00925,0.03875,0.001,5e-10
19731,0.00975,0.03875,0.001,5e-10
19732,0.01025,0.03875,0.001,5e-10
19733,0.01075,0.03875,0.001,5e-10
19734,0.01125,0.03875,0.001,5e-10
19735,0.01175,0.03875,0.001,5e-10
19736,0.01225,0.03875,0.001,5e-10
19737,0.01275,0.03875,0.001,5e-10
19738,0.01325,0.03875,0.001,5e-10
19739,0.01375,0.03875,0.001,5e-10
19740,0.01425,0.03875,0.001,5e-10
19741,0.01475,0.03875,0.001,5e-10
19742,0.01525,0.03875,0.001,5e-10
19743,0.01575,0.03875,0.001,5e-10
19744,0.01625,0.03875,0.001,5e-10
19745,0.01675,0.03875,0.001,5e-10
19746,0.01725,0.03875,0.001,5e-10
19747,0.01775,0.03875,0.001,5e-10
19748,0.01825,0.03875,0.001,5e-10
19749,0.01875,0.03875,0.001,5e-10
19750,0.01925,0.03875,0.001,5e-10
19751,0.01975,0.03875,0.001,5e-10
19752,0.02025,0.03875,0.001,5e-10
19753,0.02075,0.03875,0.001,5e-10
19754,0.02125,0.03875,0.001,5e-10
19755,0.02175,0.03875,0.001,5e-10
19756,0.02225,0.03875,0.001,5e-10
19757,0.02275,0.03875,0.001,5e-10
19758,0.02325,0.03875,0.001,5e-10
19759,0.02375,0.03875,0.001,5e-10
19760,0.02425,0.03875,0.001,5e-10
19761,0.02475,0.03875,0.001,5e-10
19762,0.02525,0.03875,0.001,5e-10
19763,0.02575,0.03875,0.001,5e-10
19764,0.02625,0.03875,0.001,5e-10
19765,0.02675,0.03875,0.001,5e-10
19766,0.02725,0.03875,0.001,5e-10
19767,0.02775,0.03875,0.001,5e-10
19768,0.02825,0.03875,0.001,5e-10
19769,0.02875,0.03875,0.001,5e-10
19770,0.02925,0.03875,0.001,5e-10
19771,0.02975,0.03875,0.001,5e-10
19772,0.03025,0.03875,0.001,5e-10
19773,0.03075,0.03875,0.001,5e-10
19774,0.03125,0.03875,0.001,5e-10
19775,0.03175,0.03875,0.001,5e-10
19776,0.03225,0.03875,0.001,5e-10
19777,0.03275,0.03875,0.001,5e-10
19778,0.03325,0.03875,0.001,5e-10
19779,0.03375,0.03875,0.001,5e-10
19780,0.03425,0.03875,0.001,5e-10
19781,0.03475,0.03875,0.001,5e-10
19782,0.03525,0.03875,0.001,5e-10
19783,0.03575,0.03875,0.001,5e-10
19784,0.03625,0.03875,0.001,5e-10
19785,0.03675,0.03875,0.001,5e-10
19786,0.03725,0.03875,0.001,5e-10
19787,0.03775,0.03875,0.001,5e-10
19788,0.03825,0.03875,0.001,5e-10
19789,0.03875,0.03875,0.001,5e-10
19790,0.03925,0.03875,0.001,5e-10
19791,0.03975,0.03875,0.001,5e-10
19792,0.04025,0.03875,0.001,5e-10
19793,0.04075,0.03875,0.001,5e-10
19794,0.04125,0.03875,0.001,5e-10
19795,0.04175,0.03875,0.001,5e-10
19796,0.04225,0.03875,0.001,5e-10
19797,0.04275,0.03875,0.001,5e-10
19798,0.04325,0.03875,0.001,5e-10
19799,0.04375,0.03875,0.001,5e-10
19800,0.04425,0.03875,0.001,5e-10
19801,0.04475,0.03875,0.001,5e-10
19802,0.04525,0.03875,0.001,5e-10
19803,0.04575,0.03875,0.001,5e-10
19804,0.04625,0.03875,0.001,5e-10
19805,0.04675,0.03875,0.001,5e-10
19806,0.04725,0.03875,0.001,5e-10
19807,0.04775,0.03875,0.001,5e-10
19808,0.04825,0.03875,0.001,5e-10
19809,0.04875,0.03875,0.001,5e-10
19810,0.04925,0.03875,0.001,5e-10
19811,0.04975,0.03875,0.001,5e-10
19812,0.05025,0.03875,0.001,5e-10
19813,0.05075,0.03875,0.001,5e-10
19814,0.05125,0.03875,0.001,5e-10
19815,0.05175,0.03875,0.001,5e-10
19816,0.05225,0.03875,0.001,5e-10
19817,0.05275,0.03875,0.001,5e-10
19818,0.05325,0.03875,0.001,5e-10
19819,0.05375,0.03875,0.001,5e-10
19820,0.05425,0.03875,0.001,5e-10
19821,0.05475,0.03875,0.001,5e-10
19822,0.05525,0.03875,0.001,5e-10
19823,0.05575,0.03875,0.001,5e-10
19824,0.05625,0.03875,0.001,5e-10
19825,0.05675,0.03875,0.001,5e-10
19826,0.05725,0.03875,0.001,5e-10
19827,0.05775,0.03875,0.001,5e-10
19828,0.05825,0.03875,0.001,5e-10
