cellI,x,y,z,V
3544,0.049,0.111,0.001,8e-09
3545,0.051,0.111,0.001,8e-09
3546,0.053,0.111,0.001,8e-09
3547,0.055,0.111,0.001,8e-09
3548,0.057,0.111,0.001,8e-09
3549,0.059,0.111,0.001,8e-09
3550,0.061,0.111,0.001,8e-09
3551,0.063,0.111,0.001,8e-09
3552,0.065,0.111,0.001,8e-09
3553,0.067,0.111,0.001,8e-09
3554,0.069,0.111,0.001,8e-09
3555,0.071,0.111,0.001,8e-09
3556,0.073,0.111,0.001,8e-09
3557,0.075,0.111,0.001,8e-09
3558,0.077,0.111,0.001,8e-09
3559,0.079,0.111,0.001,8e-09
3560,0.081,0.111,0.001,8e-09
3561,0.083,0.111,0.001,8e-09
3562,0.085,0.111,0.001,8e-09
3563,0.087,0.111,0.001,8e-09
3564,0.089,0.111,0.001,8e-09
3565,0.091,0.111,0.001,8e-09
3566,0.093,0.111,0.001,8e-09
3567,0.095,0.111,0.001,8e-09
3568,0.097,0.111,0.001,8e-09
3569,0.099,0.111,0.001,8e-09
3570,0.101,0.111,0.001,8e-09
3571,0.103,0.111,0.001,8e-09
3572,0.105,0.111,0.001,8e-09
3573,0.107,0.111,0.001,8e-09
3574,0.109,0.111,0.001,8e-09
3575,0.111,0.111,0.001,8e-09
3576,0.113,0.111,0.001,8e-09
3577,0.115,0.111,0.001,8e-09
3578,0.117,0.111,0.001,8e-09
3579,0.119,0.111,0.001,8e-09
3580,0.121,0.111,0.001,8e-09
3581,0.123,0.111,0.001,8e-09
3582,0.125,0.111,0.001,8e-09
3583,0.127,0.111,0.001,8e-09
3584,0.001,0.113,0.001,8e-09
3585,0.003,0.113,0.001,8e-09
3586,0.005,0.113,0.001,8e-09
3587,0.007,0.113,0.001,8e-09
3588,0.009,0.113,0.001,8e-09
3589,0.011,0.113,0.001,8e-09
3590,0.013,0.113,0.001,8e-09
3591,0.015,0.113,0.001,8e-09
3592,0.017,0.113,0.001,8e-09
3593,0.019,0.113,0.001,8e-09
3594,0.021,0.113,0.001,8e-09
3595,0.023,0.113,0.001,8e-09
3596,0.025,0.113,0.001,8e-09
3597,0.027,0.113,0.001,8e-09
3598,0.029,0.113,0.001,8e-09
3599,0.031,0.113,0.001,8e-09
3600,0.033,0.113,0.001,8e-09
3601,0.035,0.113,0.001,8e-09
3602,0.037,0.113,0.001,8e-09
3603,0.039,0.113,0.001,8e-09
3604,0.041,0.113,0.001,8e-09
3605,0.043,0.113,0.001,8e-09
3606,0.045,0.113,0.001,8e-09
3607,0.047,0.113,0.001,8e-09
3608,0.049,0.113,0.001,8e-09
3609,0.051,0.113,0.001,8e-09
3610,0.053,0.113,0.001,8e-09
3611,0.055,0.113,0.001,8e-09
3612,0.057,0.113,0.001,8e-09
3613,0.059,0.113,0.001,8e-09
3614,0.061,0.113,0.001,8e-09
3615,0.063,0.113,0.001,8e-09
3616,0.065,0.113,0.001,8e-09
3617,0.067,0.113,0.001,8e-09
3618,0.069,0.113,0.001,8e-09
3619,0.071,0.113,0.001,8e-09
3620,0.073,0.113,0.001,8e-09
3621,0.075,0.113,0.001,8e-09
3622,0.077,0.113,0.001,8e-09
3623,0.079,0.113,0.001,8e-09
3624,0.081,0.113,0.001,8e-09
3625,0.083,0.113,0.001,8e-09
3626,0.085,0.113,0.001,8e-09
3627,0.087,0.113,0.001,8e-09
3628,0.089,0.113,0.001,8e-09
3629,0.091,0.113,0.001,8e-09
3630,0.093,0.113,0.001,8e-09
3631,0.095,0.113,0.001,8e-09
3632,0.097,0.113,0.001,8e-09
3633,0.099,0.113,0.001,8e-09
3634,0.101,0.113,0.001,8e-09
3635,0.103,0.113,0.001,8e-09
3636,0.105,0.113,0.001,8e-09
3637,0.107,0.113,0.001,8e-09
3638,0.109,0.113,0.001,8e-09
3639,0.111,0.113,0.001,8e-09
3640,0.113,0.113,0.001,8e-09
3641,0.115,0.113,0.001,8e-09
3642,0.117,0.113,0.001,8e-09
3643,0.119,0.113,0.001,8e-09
3644,0.121,0.113,0.001,8e-09
3645,0.123,0.113,0.001,8e-09
3646,0.125,0.113,0.001,8e-09
3647,0.127,0.113,0.001,8e-09
3648,0.001,0.115,0.001,8e-09
3649,0.003,0.115,0.001,8e-09
3650,0.005,0.115,0.001,8e-09
3651,0.007,0.115,0.001,8e-09
3652,0.009,0.115,0.001,8e-09
3653,0.011,0.115,0.001,8e-09
3654,0.013,0.115,0.001,8e-09
3655,0.015,0.115,0.001,8e-09
3656,0.017,0.115,0.001,8e-09
3657,0.019,0.115,0.001,8e-09
3658,0.021,0.115,0.001,8e-09
3659,0.023,0.115,0.001,8e-09
3660,0.025,0.115,0.001,8e-09
3661,0.027,0.115,0.001,8e-09
3662,0.029,0.115,0.001,8e-09
3663,0.031,0.115,0.001,8e-09
3664,0.033,0.115,0.001,8e-09
3665,0.035,0.115,0.001,8e-09
3666,0.037,0.115,0.001,8e-09
3667,0.039,0.115,0.001,8e-09
3668,0.041,0.115,0.001,8e-09
3669,0.043,0.115,0.001,8e-09
3670,0.045,0.115,0.001,8e-09
3671,0.047,0.115,0.001,8e-09
3672,0.049,0.115,0.001,8e-09
3673,0.051,0.115,0.001,8e-09
3674,0.053,0.115,0.001,8e-09
3675,0.055,0.115,0.001,8e-09
3676,0.057,0.115,0.001,8e-09
3677,0.059,0.115,0.001,8e-09
3678,0.061,0.115,0.001,8e-09
3679,0.063,0.115,0.001,8e-09
3680,0.065,0.115,0.001,8e-09
3681,0.067,0.115,0.001,8e-09
3682,0.069,0.115,0.001,8e-09
3683,0.071,0.115,0.001,8e-09
3684,0.073,0.115,0.001,8e-09
3685,0.075,0.115,0.001,8e-09
3686,0.077,0.115,0.001,8e-09
3687,0.079,0.115,0.001,8e-09
3688,0.081,0.115,0.001,8e-09
3689,0.083,0.115,0.001,8e-09
3690,0.085,0.115,0.001,8e-09
3691,0.087,0.115,0.001,8e-09
3692,0.089,0.115,0.001,8e-09
3693,0.091,0.115,0.001,8e-09
3694,0.093,0.115,0.001,8e-09
3695,0.095,0.115,0.001,8e-09
3696,0.097,0.115,0.001,8e-09
3697,0.099,0.115,0.001,8e-09
3698,0.101,0.115,0.001,8e-09
3699,0.103,0.115,0.001,8e-09
3700,0.105,0.115,0.001,8e-09
3701,0.107,0.115,0.001,8e-09
3702,0.109,0.115,0.001,8e-09
3703,0.111,0.115,0.001,8e-09
3704,0.113,0.115,0.001,8e-09
3705,0.115,0.115,0.001,8e-09
3706,0.117,0.115,0.001,8e-09
3707,0.119,0.115,0.001,8e-09
3708,0.121,0.115,0.001,8e-09
3709,0.123,0.115,0.001,8e-09
3710,0.125,0.115,0.001,8e-09
3711,0.127,0.115,0.001,8e-09
3712,0.001,0.117,0.001,8e-09
3713,0.003,0.117,0.001,8e-09
3714,0.005,0.117,0.001,8e-09
3715,0.007,0.117,0.001,8e-09
3716,0.009,0.117,0.001,8e-09
3717,0.011,0.117,0.001,8e-09
3718,0.013,0.117,0.001,8e-09
3719,0.015,0.117,0.001,8e-09
3720,0.017,0.117,0.001,8e-09
3721,0.019,0.117,0.001,8e-09
3722,0.021,0.117,0.001,8e-09
3723,0.023,0.117,0.001,8e-09
3724,0.025,0.117,0.001,8e-09
3725,0.027,0.117,0.001,8e-09
3726,0.029,0.117,0.001,8e-09
3727,0.031,0.117,0.001,8e-09
3728,0.033,0.117,0.001,8e-09
3729,0.035,0.117,0.001,8e-09
3730,0.037,0.117,0.001,8e-09
3731,0.039,0.117,0.001,8e-09
3732,0.041,0.117,0.001,8e-09
3733,0.043,0.117,0.001,8e-09
3734,0.045,0.117,0.001,8e-09
3735,0.047,0.117,0.001,8e-09
3736,0.049,0.117,0.001,8e-09
3737,0.051,0.117,0.001,8e-09
3738,0.053,0.117,0.001,8e-09
3739,0.055,0.117,0.001,8e-09
3740,0.057,0.117,0.001,8e-09
3741,0.059,0.117,0.001,8e-09
3742,0.061,0.117,0.001,8e-09
3743,0.063,0.117,0.001,8e-09
3744,0.065,0.117,0.001,8e-09
3745,0.067,0.117,0.001,8e-09
3746,0.069,0.117,0.001,8e-09
3747,0.071,0.117,0.001,8e-09
3748,0.073,0.117,0.001,8e-09
3749,0.075,0.117,0.001,8e-09
3750,0.077,0.117,0.001,8e-09
3751,0.079,0.117,0.001,8e-09
3752,0.081,0.117,0.001,8e-09
3753,0.083,0.117,0.001,8e-09
3754,0.085,0.117,0.001,8e-09
3755,0.087,0.117,0.001,8e-09
3756,0.089,0.117,0.001,8e-09
3757,0.091,0.117,0.001,8e-09
3758,0.093,0.117,0.001,8e-09
3759,0.095,0.117,0.001,8e-09
3760,0.097,0.117,0.001,8e-09
3761,0.099,0.117,0.001,8e-09
3762,0.101,0.117,0.001,8e-09
3763,0.103,0.117,0.001,8e-09
3764,0.105,0.117,0.001,8e-09
3765,0.107,0.117,0.001,8e-09
3766,0.109,0.117,0.001,8e-09
3767,0.111,0.117,0.001,8e-09
3768,0.113,0.117,0.001,8e-09
3769,0.115,0.117,0.001,8e-09
3770,0.117,0.117,0.001,8e-09
3771,0.119,0.117,0.001,8e-09
3772,0.121,0.117,0.001,8e-09
3773,0.123,0.117,0.001,8e-09
3774,0.125,0.117,0.001,8e-09
3775,0.127,0.117,0.001,8e-09
3776,0.001,0.119,0.001,8e-09
3777,0.003,0.119,0.001,8e-09
3778,0.005,0.119,0.001,8e-09
3779,0.007,0.119,0.001,8e-09
3780,0.009,0.119,0.001,8e-09
3781,0.011,0.119,0.001,8e-09
3782,0.013,0.119,0.001,8e-09
3783,0.015,0.119,0.001,8e-09
3784,0.017,0.119,0.001,8e-09
3785,0.019,0.119,0.001,8e-09
3786,0.021,0.119,0.001,8e-09
3787,0.023,0.119,0.001,8e-09
3788,0.025,0.119,0.001,8e-09
3789,0.027,0.119,0.001,8e-09
3790,0.029,0.119,0.001,8e-09
3791,0.031,0.119,0.001,8e-09
3792,0.033,0.119,0.001,8e-09
3793,0.035,0.119,0.001,8e-09
3794,0.037,0.119,0.001,8e-09
3795,0.039,0.119,0.001,8e-09
3796,0.041,0.119,0.001,8e-09
3797,0.043,0.119,0.001,8e-09
3798,0.045,0.119,0.001,8e-09
3799,0.047,0.119,0.001,8e-09
3800,0.049,0.119,0.001,8e-09
3801,0.051,0.119,0.001,8e-09
3802,0.053,0.119,0.001,8e-09
3803,0.055,0.119,0.001,8e-09
3804,0.057,0.119,0.001,8e-09
3805,0.059,0.119,0.001,8e-09
3806,0.061,0.119,0.001,8e-09
3807,0.063,0.119,0.001,8e-09
3808,0.065,0.119,0.001,8e-09
3809,0.067,0.119,0.001,8e-09
3810,0.069,0.119,0.001,8e-09
3811,0.071,0.119,0.001,8e-09
3812,0.073,0.119,0.001,8e-09
3813,0.075,0.119,0.001,8e-09
3814,0.077,0.119,0.001,8e-09
3815,0.079,0.119,0.001,8e-09
3816,0.081,0.119,0.001,8e-09
3817,0.083,0.119,0.001,8e-09
3818,0.085,0.119,0.001,8e-09
3819,0.087,0.119,0.001,8e-09
3820,0.089,0.119,0.001,8e-09
3821,0.091,0.119,0.001,8e-09
3822,0.093,0.119,0.001,8e-09
3823,0.095,0.119,0.001,8e-09
3824,0.097,0.119,0.001,8e-09
3825,0.099,0.119,0.001,8e-09
3826,0.101,0.119,0.001,8e-09
3827,0.103,0.119,0.001,8e-09
3828,0.105,0.119,0.001,8e-09
3829,0.107,0.119,0.001,8e-09
3830,0.109,0.119,0.001,8e-09
3831,0.111,0.119,0.001,8e-09
3832,0.113,0.119,0.001,8e-09
3833,0.115,0.119,0.001,8e-09
3834,0.117,0.119,0.001,8e-09
3835,0.119,0.119,0.001,8e-09
3836,0.121,0.119,0.001,8e-09
3837,0.123,0.119,0.001,8e-09
3838,0.125,0.119,0.001,8e-09
3839,0.127,0.119,0.001,8e-09
3840,0.001,0.121,0.001,8e-09
3841,0.003,0.121,0.001,8e-09
3842,0.005,0.121,0.001,8e-09
3843,0.007,0.121,0.001,8e-09
3844,0.009,0.121,0.001,8e-09
3845,0.011,0.121,0.001,8e-09
3846,0.013,0.121,0.001,8e-09
3847,0.015,0.121,0.001,8e-09
3848,0.017,0.121,0.001,8e-09
3849,0.019,0.121,0.001,8e-09
3850,0.021,0.121,0.001,8e-09
3851,0.023,0.121,0.001,8e-09
3852,0.025,0.121,0.001,8e-09
3853,0.027,0.121,0.001,8e-09
3854,0.029,0.121,0.001,8e-09
3855,0.031,0.121,0.001,8e-09
3856,0.033,0.121,0.001,8e-09
3857,0.035,0.121,0.001,8e-09
3858,0.037,0.121,0.001,8e-09
3859,0.039,0.121,0.001,8e-09
3860,0.041,0.121,0.001,8e-09
3861,0.043,0.121,0.001,8e-09
3862,0.045,0.121,0.001,8e-09
3863,0.047,0.121,0.001,8e-09
3864,0.049,0.121,0.001,8e-09
3865,0.051,0.121,0.001,8e-09
3866,0.053,0.121,0.001,8e-09
3867,0.055,0.121,0.001,8e-09
3868,0.057,0.121,0.001,8e-09
3869,0.059,0.121,0.001,8e-09
3870,0.061,0.121,0.001,8e-09
3871,0.063,0.121,0.001,8e-09
3872,0.065,0.121,0.001,8e-09
3873,0.067,0.121,0.001,8e-09
3874,0.069,0.121,0.001,8e-09
3875,0.071,0.121,0.001,8e-09
3876,0.073,0.121,0.001,8e-09
3877,0.075,0.121,0.001,8e-09
3878,0.077,0.121,0.001,8e-09
3879,0.079,0.121,0.001,8e-09
3880,0.081,0.121,0.001,8e-09
3881,0.083,0.121,0.001,8e-09
3882,0.085,0.121,0.001,8e-09
3883,0.087,0.121,0.001,8e-09
3884,0.089,0.121,0.001,8e-09
3885,0.091,0.121,0.001,8e-09
3886,0.093,0.121,0.001,8e-09
3887,0.095,0.121,0.001,8e-09
3888,0.097,0.121,0.001,8e-09
3889,0.099,0.121,0.001,8e-09
3890,0.101,0.121,0.001,8e-09
3891,0.103,0.121,0.001,8e-09
3892,0.105,0.121,0.001,8e-09
3893,0.107,0.121,0.001,8e-09
3894,0.109,0.121,0.001,8e-09
3895,0.111,0.121,0.001,8e-09
3896,0.113,0.121,0.001,8e-09
3897,0.115,0.121,0.001,8e-09
3898,0.117,0.121,0.001,8e-09
3899,0.119,0.121,0.001,8e-09
3900,0.121,0.121,0.001,8e-09
3901,0.123,0.121,0.001,8e-09
3902,0.125,0.121,0.001,8e-09
3903,0.127,0.121,0.001,8e-09
3904,0.001,0.123,0.001,8e-09
3905,0.003,0.123,0.001,8e-09
3906,0.005,0.123,0.001,8e-09
3907,0.007,0.123,0.001,8e-09
3908,0.009,0.123,0.001,8e-09
3909,0.011,0.123,0.001,8e-09
3910,0.013,0.123,0.001,8e-09
3911,0.015,0.123,0.001,8e-09
3912,0.017,0.123,0.001,8e-09
3913,0.019,0.123,0.001,8e-09
3914,0.021,0.123,0.001,8e-09
3915,0.023,0.123,0.001,8e-09
3916,0.025,0.123,0.001,8e-09
3917,0.027,0.123,0.001,8e-09
3918,0.029,0.123,0.001,8e-09
3919,0.031,0.123,0.001,8e-09
3920,0.033,0.123,0.001,8e-09
3921,0.035,0.123,0.001,8e-09
3922,0.037,0.123,0.001,8e-09
3923,0.039,0.123,0.001,8e-09
3924,0.041,0.123,0.001,8e-09
3925,0.043,0.123,0.001,8e-09
3926,0.045,0.123,0.001,8e-09
3927,0.047,0.123,0.001,8e-09
3928,0.049,0.123,0.001,8e-09
3929,0.051,0.123,0.001,8e-09
3930,0.053,0.123,0.001,8e-09
3931,0.055,0.123,0.001,8e-09
3932,0.057,0.123,0.001,8e-09
3933,0.059,0.123,0.001,8e-09
3934,0.061,0.123,0.001,8e-09
3935,0.063,0.123,0.001,8e-09
3936,0.065,0.123,0.001,8e-09
3937,0.067,0.123,0.001,8e-09
3938,0.069,0.123,0.001,8e-09
3939,0.071,0.123,0.001,8e-09
3940,0.073,0.123,0.001,8e-09
3941,0.075,0.123,0.001,8e-09
3942,0.077,0.123,0.001,8e-09
3943,0.079,0.123,0.001,8e-09
3944,0.081,0.123,0.001,8e-09
3945,0.083,0.123,0.001,8e-09
3946,0.085,0.123,0.001,8e-09
3947,0.087,0.123,0.001,8e-09
3948,0.089,0.123,0.001,8e-09
3949,0.091,0.123,0.001,8e-09
3950,0.093,0.123,0.001,8e-09
3951,0.095,0.123,0.001,8e-09
3952,0.097,0.123,0.001,8e-09
3953,0.099,0.123,0.001,8e-09
3954,0.101,0.123,0.001,8e-09
3955,0.103,0.123,0.001,8e-09
3956,0.105,0.123,0.001,8e-09
3957,0.107,0.123,0.001,8e-09
3958,0.109,0.123,0.001,8e-09
3959,0.111,0.123,0.001,8e-09
3960,0.113,0.123,0.001,8e-09
3961,0.115,0.123,0.001,8e-09
3962,0.117,0.123,0.001,8e-09
3963,0.119,0.123,0.001,8e-09
3964,0.121,0.123,0.001,8e-09
3965,0.123,0.123,0.001,8e-09
3966,0.125,0.123,0.001,8e-09
3967,0.127,0.123,0.001,8e-09
3968,0.001,0.125,0.001,8e-09
3969,0.003,0.125,0.001,8e-09
3970,0.005,0.125,0.001,8e-09
3971,0.007,0.125,0.001,8e-09
3972,0.009,0.125,0.001,8e-09
3973,0.011,0.125,0.001,8e-09
3974,0.013,0.125,0.001,8e-09
3975,0.015,0.125,0.001,8e-09
3976,0.017,0.125,0.001,8e-09
3977,0.019,0.125,0.001,8e-09
3978,0.021,0.125,0.001,8e-09
3979,0.023,0.125,0.001,8e-09
3980,0.025,0.125,0.001,8e-09
3981,0.027,0.125,0.001,8e-09
3982,0.029,0.125,0.001,8e-09
3983,0.031,0.125,0.001,8e-09
3984,0.033,0.125,0.001,8e-09
3985,0.035,0.125,0.001,8e-09
3986,0.037,0.125,0.001,8e-09
3987,0.039,0.125,0.001,8e-09
3988,0.041,0.125,0.001,8e-09
3989,0.043,0.125,0.001,8e-09
3990,0.045,0.125,0.001,8e-09
3991,0.047,0.125,0.001,8e-09
3992,0.049,0.125,0.001,8e-09
3993,0.051,0.125,0.001,8e-09
3994,0.053,0.125,0.001,8e-09
3995,0.055,0.125,0.001,8e-09
3996,0.057,0.125,0.001,8e-09
3997,0.059,0.125,0.001,8e-09
3998,0.061,0.125,0.001,8e-09
3999,0.063,0.125,0.001,8e-09
4000,0.065,0.125,0.001,8e-09
4001,0.067,0.125,0.001,8e-09
4002,0.069,0.125,0.001,8e-09
4003,0.071,0.125,0.001,8e-09
4004,0.073,0.125,0.001,8e-09
4005,0.075,0.125,0.001,8e-09
4006,0.077,0.125,0.001,8e-09
4007,0.079,0.125,0.001,8e-09
4008,0.081,0.125,0.001,8e-09
4009,0.083,0.125,0.001,8e-09
4010,0.085,0.125,0.001,8e-09
4011,0.087,0.125,0.001,8e-09
4012,0.089,0.125,0.001,8e-09
4013,0.091,0.125,0.001,8e-09
4014,0.093,0.125,0.001,8e-09
4015,0.095,0.125,0.001,8e-09
4016,0.097,0.125,0.001,8e-09
4017,0.099,0.125,0.001,8e-09
4018,0.101,0.125,0.001,8e-09
4019,0.103,0.125,0.001,8e-09
4020,0.105,0.125,0.001,8e-09
4021,0.107,0.125,0.001,8e-09
4022,0.109,0.125,0.001,8e-09
4023,0.111,0.125,0.001,8e-09
4024,0.113,0.125,0.001,8e-09
4025,0.115,0.125,0.001,8e-09
4026,0.117,0.125,0.001,8e-09
4027,0.119,0.125,0.001,8e-09
4028,0.121,0.125,0.001,8e-09
4029,0.123,0.125,0.001,8e-09
4030,0.125,0.125,0.001,8e-09
4031,0.127,0.125,0.001,8e-09
4032,0.001,0.127,0.001,8e-09
4033,0.003,0.127,0.001,8e-09
4034,0.005,0.127,0.001,8e-09
4035,0.007,0.127,0.001,8e-09
4036,0.009,0.127,0.001,8e-09
4037,0.011,0.127,0.001,8e-09
4038,0.013,0.127,0.001,8e-09
4039,0.015,0.127,0.001,8e-09
4040,0.017,0.127,0.001,8e-09
4041,0.019,0.127,0.001,8e-09
4042,0.021,0.127,0.001,8e-09
4043,0.023,0.127,0.001,8e-09
4044,0.025,0.127,0.001,8e-09
4045,0.027,0.127,0.001,8e-09
4046,0.029,0.127,0.001,8e-09
4047,0.031,0.127,0.001,8e-09
4048,0.033,0.127,0.001,8e-09
4049,0.035,0.127,0.001,8e-09
4050,0.037,0.127,0.001,8e-09
4051,0.039,0.127,0.001,8e-09
4052,0.041,0.127,0.001,8e-09
4053,0.043,0.127,0.001,8e-09
4054,0.045,0.127,0.001,8e-09
4055,0.047,0.127,0.001,8e-09
4056,0.049,0.127,0.001,8e-09
4057,0.051,0.127,0.001,8e-09
4058,0.053,0.127,0.001,8e-09
4059,0.055,0.127,0.001,8e-09
4060,0.057,0.127,0.001,8e-09
4061,0.059,0.127,0.001,8e-09
4062,0.061,0.127,0.001,8e-09
4063,0.063,0.127,0.001,8e-09
4064,0.065,0.127,0.001,8e-09
4065,0.067,0.127,0.001,8e-09
4066,0.069,0.127,0.001,8e-09
4067,0.071,0.127,0.001,8e-09
4068,0.073,0.127,0.001,8e-09
4069,0.075,0.127,0.001,8e-09
4070,0.077,0.127,0.001,8e-09
4071,0.079,0.127,0.001,8e-09
4072,0.081,0.127,0.001,8e-09
4073,0.083,0.127,0.001,8e-09
4074,0.085,0.127,0.001,8e-09
4075,0.087,0.127,0.001,8e-09
4076,0.089,0.127,0.001,8e-09
4077,0.091,0.127,0.001,8e-09
4078,0.093,0.127,0.001,8e-09
4079,0.095,0.127,0.001,8e-09
4080,0.097,0.127,0.001,8e-09
4081,0.099,0.127,0.001,8e-09
4082,0.101,0.127,0.001,8e-09
4083,0.103,0.127,0.001,8e-09
4084,0.105,0.127,0.001,8e-09
4085,0.107,0.127,0.001,8e-09
4086,0.109,0.127,0.001,8e-09
4087,0.111,0.127,0.001,8e-09
4088,0.113,0.127,0.001,8e-09
4089,0.115,0.127,0.001,8e-09
4090,0.117,0.127,0.001,8e-09
4091,0.119,0.127,0.001,8e-09
4092,0.121,0.127,0.001,8e-09
4093,0.123,0.127,0.001,8e-09
4094,0.125,0.127,0.001,8e-09
4095,0.127,0.127,0.001,8e-09
